id,task,framework,constraint,fold,type,result,metric,mode,version,params,training_duration,predict_duration,models_count,seed,mase,wql
m1_yearly,m1_yearly,AutoGluon_bestquality,4h16c,0,timeseries,-0.133155,neg_wql,aws,0.8.2,{'presets': 'best_quality'},728.4,1.5,13.0,1,3.56979,0.133155
m3_monthly,m3_monthly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0887796,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1359.0,127.0,13.0,1,0.849056,0.0887796
m3_other,m3_other,AutoGluon_bestquality,4h16c,0,timeseries,-0.0310951,neg_wql,aws,0.8.2,{'presets': 'best_quality'},887.4,19.5,13.0,1,1.86819,0.0310951
m3_quarterly,m3_quarterly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0654649,neg_wql,aws,0.8.2,{'presets': 'best_quality'},992.6,35.1,13.0,1,1.06328,0.0654649
m3_yearly,m3_yearly,AutoGluon_bestquality,4h16c,0,timeseries,-0.114261,neg_wql,aws,0.8.2,{'presets': 'best_quality'},724.9,29.8,13.0,1,2.57659,0.114261
m4_daily,m4_daily,AutoGluon_bestquality,4h16c,0,timeseries,-0.0222535,neg_wql,aws,0.8.2,{'presets': 'best_quality'},4841.6,516.3,13.0,1,1.15746,0.0222535
m4_hourly,m4_hourly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0303988,neg_wql,aws,0.8.2,{'presets': 'best_quality'},3329.8,9.2,13.0,1,1.35692,0.0303988
m4_monthly,m4_monthly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0807872,neg_wql,aws,0.8.2,{'presets': 'best_quality'},7429.4,973.0,11.0,1,0.794669,0.0807872
m4_quarterly,m4_quarterly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0746355,neg_wql,aws,0.8.2,{'presets': 'best_quality'},3484.9,1169.7,13.0,1,1.16008,0.0746355
m4_weekly,m4_weekly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0408365,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1303.7,8.4,13.0,1,2.24537,0.0408365
m4_yearly,m4_yearly,AutoGluon_bestquality,4h16c,0,timeseries,-0.103635,neg_wql,aws,0.8.2,{'presets': 'best_quality'},2054.0,237.8,13.0,1,3.03196,0.103635
nn5_daily,nn5_daily,AutoGluon_bestquality,4h16c,0,timeseries,-0.139937,neg_wql,aws,0.8.2,{'presets': 'best_quality'},2352.0,7.8,13.0,1,0.766109,0.139937
nn5_weekly,nn5_weekly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0780959,neg_wql,aws,0.8.2,{'presets': 'best_quality'},816.7,16.0,13.0,1,0.853874,0.0780959
pedestrian_counts,pedestrian_counts,AutoGluon_bestquality,4h16c,0,timeseries,-0.238591,neg_wql,aws,0.8.2,{'presets': 'best_quality'},4251.3,6.5,13.0,1,0.319632,0.238591
tourism_monthly,tourism_monthly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0832396,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1378.2,37.8,13.0,1,1.42984,0.0832396
tourism_quarterly,tourism_quarterly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0719346,neg_wql,aws,0.8.2,{'presets': 'best_quality'},798.7,12.7,13.0,1,1.54136,0.0719346
tourism_yearly,tourism_yearly,AutoGluon_bestquality,4h16c,0,timeseries,-0.152206,neg_wql,aws,0.8.2,{'presets': 'best_quality'},795.1,22.2,13.0,1,3.15171,0.152206
vehicle_trips,vehicle_trips,AutoGluon_bestquality,4h16c,0,timeseries,-0.0873199,neg_wql,aws,0.8.2,{'presets': 'best_quality'},921.9,34.5,13.0,1,1.11766,0.0873199
web_traffic_weekly,web_traffic_weekly,AutoGluon_bestquality,4h16c,0,timeseries,-0.225059,neg_wql,aws,0.8.2,{'presets': 'best_quality'},5360.5,959.6,11.0,1,0.937812,0.225059
car_parts,car_parts,AutoGluon_bestquality,4h16c,0,timeseries,-0.922812,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1149.2,24.0,13.0,2,0.757365,0.922812
cif_2016,cif_2016,AutoGluon_bestquality,4h16c,0,timeseries,-0.0188912,neg_wql,aws,0.8.2,{'presets': 'best_quality'},989.5,0.9,13.0,2,1.25566,0.0188912
covid_deaths,covid_deaths,AutoGluon_bestquality,4h16c,0,timeseries,-0.0304618,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1687.7,23.2,13.0,2,5.41452,0.0304618
electricity_hourly,electricity_hourly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0763218,neg_wql,aws,0.8.2,{'presets': 'best_quality'},3644.6,20.9,13.0,2,1.16624,0.0763218
electricity_weekly,electricity_weekly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0875985,neg_wql,aws,0.8.2,{'presets': 'best_quality'},853.8,1.5,13.0,2,1.78597,0.0875985
fred_md,fred_md,AutoGluon_bestquality,4h16c,0,timeseries,-0.0556912,neg_wql,aws,0.8.2,{'presets': 'best_quality'},979.5,29.8,13.0,2,0.630169,0.0556912
hospital,hospital,AutoGluon_bestquality,4h16c,0,timeseries,-0.0505666,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1068.9,49.2,13.0,2,0.745728,0.0505666
kdd_cup_2018,kdd_cup_2018,AutoGluon_bestquality,4h16c,0,timeseries,-0.315807,neg_wql,aws,0.8.2,{'presets': 'best_quality'},3398.6,22.2,13.0,2,0.695941,0.315807
m1_monthly,m1_monthly,AutoGluon_bestquality,4h16c,0,timeseries,-0.135577,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1233.3,26.5,13.0,2,1.07876,0.135577
m1_quarterly,m1_quarterly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0896497,neg_wql,aws,0.8.2,{'presets': 'best_quality'},853.2,0.4,13.0,2,2.21484,0.0896497
m1_yearly,m1_yearly,AutoGluon_bestquality,4h16c,0,timeseries,-0.135098,neg_wql,aws,0.8.2,{'presets': 'best_quality'},760.8,1.6,13.0,2,3.57588,0.135098
m3_monthly,m3_monthly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0888998,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1271.3,125.4,13.0,2,0.851094,0.0888998
m3_other,m3_other,AutoGluon_bestquality,4h16c,0,timeseries,-0.0312353,neg_wql,aws,0.8.2,{'presets': 'best_quality'},823.8,18.6,13.0,2,1.86862,0.0312353
m3_quarterly,m3_quarterly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0654638,neg_wql,aws,0.8.2,{'presets': 'best_quality'},822.8,32.2,13.0,2,1.06214,0.0654638
m4_daily,m4_daily,AutoGluon_bestquality,4h16c,0,timeseries,-0.022251,neg_wql,aws,0.8.2,{'presets': 'best_quality'},4887.6,515.4,13.0,2,1.15711,0.022251
m4_hourly,m4_hourly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0296344,neg_wql,aws,0.8.2,{'presets': 'best_quality'},3329.5,48.6,13.0,2,1.40013,0.0296344
m4_monthly,m4_monthly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0807879,neg_wql,aws,0.8.2,{'presets': 'best_quality'},8041.0,1030.3,11.0,2,0.794789,0.0807879
m4_quarterly,m4_quarterly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0746429,neg_wql,aws,0.8.2,{'presets': 'best_quality'},3512.6,1164.5,13.0,2,1.15972,0.0746429
m4_weekly,m4_weekly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0408463,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1242.5,8.7,13.0,2,2.24666,0.0408463
m4_yearly,m4_yearly,AutoGluon_bestquality,4h16c,0,timeseries,-0.103638,neg_wql,aws,0.8.2,{'presets': 'best_quality'},2113.4,251.1,13.0,2,3.03211,0.103638
nn5_daily,nn5_daily,AutoGluon_bestquality,4h16c,0,timeseries,-0.139941,neg_wql,aws,0.8.2,{'presets': 'best_quality'},2368.6,7.9,13.0,2,0.764508,0.139941
nn5_weekly,nn5_weekly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0780959,neg_wql,aws,0.8.2,{'presets': 'best_quality'},879.5,17.0,13.0,2,0.853874,0.0780959
pedestrian_counts,pedestrian_counts,AutoGluon_bestquality,4h16c,0,timeseries,-0.246578,neg_wql,aws,0.8.2,{'presets': 'best_quality'},4258.5,6.2,13.0,2,0.33082,0.246578
tourism_monthly,tourism_monthly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0832396,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1598.5,39.7,13.0,2,1.42984,0.0832396
tourism_quarterly,tourism_quarterly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0721392,neg_wql,aws,0.8.2,{'presets': 'best_quality'},875.0,12.6,13.0,2,1.54143,0.0721392
tourism_yearly,tourism_yearly,AutoGluon_bestquality,4h16c,0,timeseries,-0.152206,neg_wql,aws,0.8.2,{'presets': 'best_quality'},696.3,21.1,13.0,2,3.15171,0.152206
vehicle_trips,vehicle_trips,AutoGluon_bestquality,4h16c,0,timeseries,-0.0871174,neg_wql,aws,0.8.2,{'presets': 'best_quality'},926.8,35.5,13.0,2,1.1184,0.0871174
web_traffic_weekly,web_traffic_weekly,AutoGluon_bestquality,4h16c,0,timeseries,-0.225031,neg_wql,aws,0.8.2,{'presets': 'best_quality'},5295.5,982.6,11.0,2,0.937803,0.225031
car_parts,car_parts,AutoGluon_bestquality,4h16c,0,timeseries,-0.922812,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1021.3,20.3,13.0,4,0.757365,0.922812
cif_2016,cif_2016,AutoGluon_bestquality,4h16c,0,timeseries,-0.0188895,neg_wql,aws,0.8.2,{'presets': 'best_quality'},970.1,1.0,13.0,4,1.25565,0.0188895
covid_deaths,covid_deaths,AutoGluon_bestquality,4h16c,0,timeseries,-0.0304618,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1718.9,23.2,13.0,4,5.41452,0.0304618
electricity_hourly,electricity_hourly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0758493,neg_wql,aws,0.8.2,{'presets': 'best_quality'},3693.3,25.1,13.0,4,1.16981,0.0758493
electricity_weekly,electricity_weekly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0875985,neg_wql,aws,0.8.2,{'presets': 'best_quality'},923.8,1.5,13.0,4,1.78597,0.0875985
fred_md,fred_md,AutoGluon_bestquality,4h16c,0,timeseries,-0.0556912,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1037.7,30.7,13.0,4,0.630169,0.0556912
hospital,hospital,AutoGluon_bestquality,4h16c,0,timeseries,-0.0505727,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1041.8,48.5,13.0,4,0.746716,0.0505727
kdd_cup_2018,kdd_cup_2018,AutoGluon_bestquality,4h16c,0,timeseries,-0.345975,neg_wql,aws,0.8.2,{'presets': 'best_quality'},3430.8,12.0,13.0,4,0.704857,0.345975
m1_monthly,m1_monthly,AutoGluon_bestquality,4h16c,0,timeseries,-0.135226,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1390.9,30.1,13.0,4,1.07942,0.135226
m1_quarterly,m1_quarterly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0896497,neg_wql,aws,0.8.2,{'presets': 'best_quality'},835.9,0.4,13.0,4,2.21484,0.0896497
m1_yearly,m1_yearly,AutoGluon_bestquality,4h16c,0,timeseries,-0.135337,neg_wql,aws,0.8.2,{'presets': 'best_quality'},759.3,1.6,13.0,4,3.57046,0.135337
m3_monthly,m3_monthly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0888536,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1471.7,134.0,13.0,4,0.851264,0.0888536
m3_other,m3_other,AutoGluon_bestquality,4h16c,0,timeseries,-0.0311397,neg_wql,aws,0.8.2,{'presets': 'best_quality'},841.1,19.0,13.0,4,1.86814,0.0311397
m3_quarterly,m3_quarterly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0654611,neg_wql,aws,0.8.2,{'presets': 'best_quality'},819.6,31.6,13.0,4,1.06217,0.0654611
m3_yearly,m3_yearly,AutoGluon_bestquality,4h16c,0,timeseries,-0.114199,neg_wql,aws,0.8.2,{'presets': 'best_quality'},764.5,30.3,13.0,4,2.57906,0.114199
m4_daily,m4_daily,AutoGluon_bestquality,4h16c,0,timeseries,-0.0222535,neg_wql,aws,0.8.2,{'presets': 'best_quality'},5083.2,529.2,13.0,4,1.15746,0.0222535
m4_hourly,m4_hourly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0322558,neg_wql,aws,0.8.2,{'presets': 'best_quality'},3451.1,31.1,13.0,4,1.85453,0.0322558
m4_monthly,m4_monthly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0808046,neg_wql,aws,0.8.2,{'presets': 'best_quality'},7577.3,1018.4,11.0,4,0.794778,0.0808046
m4_quarterly,m4_quarterly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0746409,neg_wql,aws,0.8.2,{'presets': 'best_quality'},3409.3,1150.0,13.0,4,1.16024,0.0746409
m4_weekly,m4_weekly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0408255,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1258.5,8.3,13.0,4,2.24551,0.0408255
m4_yearly,m4_yearly,AutoGluon_bestquality,4h16c,0,timeseries,-0.103611,neg_wql,aws,0.8.2,{'presets': 'best_quality'},2191.1,251.9,13.0,4,3.0321,0.103611
nn5_daily,nn5_daily,AutoGluon_bestquality,4h16c,0,timeseries,-0.140469,neg_wql,aws,0.8.2,{'presets': 'best_quality'},2303.5,7.1,13.0,4,0.765955,0.140469
nn5_weekly,nn5_weekly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0781521,neg_wql,aws,0.8.2,{'presets': 'best_quality'},861.8,16.6,13.0,4,0.854698,0.0781521
pedestrian_counts,pedestrian_counts,AutoGluon_bestquality,4h16c,0,timeseries,-0.254165,neg_wql,aws,0.8.2,{'presets': 'best_quality'},4302.2,6.4,13.0,4,0.34413,0.254165
tourism_monthly,tourism_monthly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0832396,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1449.4,38.1,13.0,4,1.42984,0.0832396
tourism_quarterly,tourism_quarterly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0721392,neg_wql,aws,0.8.2,{'presets': 'best_quality'},936.1,13.5,13.0,4,1.54143,0.0721392
tourism_yearly,tourism_yearly,AutoGluon_bestquality,4h16c,0,timeseries,-0.152206,neg_wql,aws,0.8.2,{'presets': 'best_quality'},784.4,21.8,13.0,4,3.15171,0.152206
vehicle_trips,vehicle_trips,AutoGluon_bestquality,4h16c,0,timeseries,-0.0871174,neg_wql,aws,0.8.2,{'presets': 'best_quality'},959.4,36.0,13.0,4,1.1184,0.0871174
web_traffic_weekly,web_traffic_weekly,AutoGluon_bestquality,4h16c,0,timeseries,-0.225076,neg_wql,aws,0.8.2,{'presets': 'best_quality'},5700.4,1022.2,11.0,4,0.937799,0.225076
car_parts,car_parts,AutoGluon_bestquality,4h16c,0,timeseries,-0.922738,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1007.3,21.4,13.0,3,0.757333,0.922738
cif_2016,cif_2016,AutoGluon_bestquality,4h16c,0,timeseries,-0.0188895,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1034.8,1.0,13.0,3,1.25565,0.0188895
covid_deaths,covid_deaths,AutoGluon_bestquality,4h16c,0,timeseries,-0.0304618,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1740.2,23.6,13.0,3,5.41452,0.0304618
electricity_hourly,electricity_hourly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0766437,neg_wql,aws,0.8.2,{'presets': 'best_quality'},3676.8,23.7,13.0,3,1.2032,0.0766437
electricity_weekly,electricity_weekly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0875985,neg_wql,aws,0.8.2,{'presets': 'best_quality'},839.3,1.5,13.0,3,1.78597,0.0875985
fred_md,fred_md,AutoGluon_bestquality,4h16c,0,timeseries,-0.0556912,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1000.8,30.1,13.0,3,0.630169,0.0556912
hospital,hospital,AutoGluon_bestquality,4h16c,0,timeseries,-0.0505714,neg_wql,aws,0.8.2,{'presets': 'best_quality'},974.4,46.6,13.0,3,0.746708,0.0505714
kdd_cup_2018,kdd_cup_2018,AutoGluon_bestquality,4h16c,0,timeseries,-0.314153,neg_wql,aws,0.8.2,{'presets': 'best_quality'},3484.7,24.0,13.0,3,0.699252,0.314153
m1_monthly,m1_monthly,AutoGluon_bestquality,4h16c,0,timeseries,-0.135577,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1277.9,27.5,13.0,3,1.07876,0.135577
m1_quarterly,m1_quarterly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0896497,neg_wql,aws,0.8.2,{'presets': 'best_quality'},865.2,0.5,13.0,3,2.21484,0.0896497
m1_yearly,m1_yearly,AutoGluon_bestquality,4h16c,0,timeseries,-0.134442,neg_wql,aws,0.8.2,{'presets': 'best_quality'},709.2,1.6,13.0,3,3.56483,0.134442
m3_monthly,m3_monthly,AutoGluon_bestquality,4h16c,0,timeseries,,neg_wql,aws,0.8.2,{'presets': 'best_quality'},,,,3,,
m3_other,m3_other,AutoGluon_bestquality,4h16c,0,timeseries,-0.0310951,neg_wql,aws,0.8.2,{'presets': 'best_quality'},802.1,18.4,13.0,3,1.86819,0.0310951
m3_quarterly,m3_quarterly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0654672,neg_wql,aws,0.8.2,{'presets': 'best_quality'},890.3,31.9,13.0,3,1.06522,0.0654672
m3_yearly,m3_yearly,AutoGluon_bestquality,4h16c,0,timeseries,-0.114216,neg_wql,aws,0.8.2,{'presets': 'best_quality'},838.5,31.8,13.0,3,2.57817,0.114216
m4_daily,m4_daily,AutoGluon_bestquality,4h16c,0,timeseries,-0.0222535,neg_wql,aws,0.8.2,{'presets': 'best_quality'},5135.2,535.6,13.0,3,1.15746,0.0222535
m4_hourly,m4_hourly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0304664,neg_wql,aws,0.8.2,{'presets': 'best_quality'},3325.1,9.4,13.0,3,1.29859,0.0304664
m4_monthly,m4_monthly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0808079,neg_wql,aws,0.8.2,{'presets': 'best_quality'},7480.7,1004.5,11.0,3,0.794907,0.0808079
m4_quarterly,m4_quarterly,AutoGluon_bestquality,4h16c,0,timeseries,-0.074629,neg_wql,aws,0.8.2,{'presets': 'best_quality'},3578.7,1200.2,13.0,3,1.1596,0.074629
m4_weekly,m4_weekly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0408255,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1191.6,8.2,13.0,3,2.24551,0.0408255
m4_yearly,m4_yearly,AutoGluon_bestquality,4h16c,0,timeseries,-0.103629,neg_wql,aws,0.8.2,{'presets': 'best_quality'},2074.9,241.5,13.0,3,3.03202,0.103629
nn5_daily,nn5_daily,AutoGluon_bestquality,4h16c,0,timeseries,-0.140102,neg_wql,aws,0.8.2,{'presets': 'best_quality'},2379.8,7.7,13.0,3,0.765532,0.140102
nn5_weekly,nn5_weekly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0780959,neg_wql,aws,0.8.2,{'presets': 'best_quality'},884.5,17.1,13.0,3,0.853874,0.0780959
pedestrian_counts,pedestrian_counts,AutoGluon_bestquality,4h16c,0,timeseries,-0.227045,neg_wql,aws,0.8.2,{'presets': 'best_quality'},3981.3,6.4,12.0,3,0.312071,0.227045
tourism_monthly,tourism_monthly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0827912,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1478.5,38.8,13.0,3,1.43128,0.0827912
tourism_quarterly,tourism_quarterly,AutoGluon_bestquality,4h16c,0,timeseries,-0.0724234,neg_wql,aws,0.8.2,{'presets': 'best_quality'},815.3,12.5,13.0,3,1.54081,0.0724234
tourism_yearly,tourism_yearly,AutoGluon_bestquality,4h16c,0,timeseries,-0.152206,neg_wql,aws,0.8.2,{'presets': 'best_quality'},795.6,23.2,13.0,3,3.15171,0.152206
vehicle_trips,vehicle_trips,AutoGluon_bestquality,4h16c,0,timeseries,-0.0870771,neg_wql,aws,0.8.2,{'presets': 'best_quality'},1023.5,37.6,13.0,3,1.11912,0.0870771
web_traffic_weekly,web_traffic_weekly,AutoGluon_bestquality,4h16c,0,timeseries,-0.225076,neg_wql,aws,0.8.2,{'presets': 'best_quality'},5162.6,928.8,11.0,3,0.937799,0.225076
car_parts,car_parts,AutoGluon_NoDeepModels,4h16c,0,timeseries,-1.02586,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",97.6,2.4,8.0,0,1.02586,1.38842
cif_2016,cif_2016,AutoGluon_NoDeepModels,4h16c,0,timeseries,-0.904728,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",57.1,3.9,8.0,0,0.904728,0.0338263
covid_deaths,covid_deaths,AutoGluon_NoDeepModels,4h16c,0,timeseries,-5.91028,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",91.0,8.0,8.0,0,5.91028,0.0314493
electricity_hourly,electricity_hourly,AutoGluon_NoDeepModels,4h16c,0,timeseries,-1.22987,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",1239.2,50.8,8.0,0,1.22987,0.106718
electricity_weekly,electricity_weekly,AutoGluon_NoDeepModels,4h16c,0,timeseries,-2.13631,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",67.9,6.6,8.0,0,2.13631,0.120479
fred_md,fred_md,AutoGluon_NoDeepModels,4h16c,0,timeseries,-0.60377,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",126.6,14.9,8.0,0,0.60377,0.0669652
hospital,hospital,AutoGluon_NoDeepModels,4h16c,0,timeseries,-0.74058,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",92.0,16.7,8.0,0,0.74058,0.0544105
kdd_cup_2018,kdd_cup_2018,AutoGluon_NoDeepModels,4h16c,0,timeseries,-0.793229,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",1128.5,28.0,8.0,0,0.793229,0.341266
m1_monthly,m1_monthly,AutoGluon_NoDeepModels,4h16c,0,timeseries,-1.52584,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",101.8,1.5,8.0,0,1.52584,0.180472
m1_quarterly,m1_quarterly,AutoGluon_NoDeepModels,4h16c,0,timeseries,-1.61626,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",62.9,8.2,8.0,0,1.61626,0.0735669
m1_yearly,m1_yearly,AutoGluon_NoDeepModels,4h16c,0,timeseries,-3.65841,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",52.3,2.7,8.0,0,3.65841,0.15107
m3_monthly,m3_monthly,AutoGluon_NoDeepModels,4h16c,0,timeseries,-0.829761,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",176.4,86.0,8.0,0,0.829761,0.093244
m3_other,m3_other,AutoGluon_NoDeepModels,4h16c,0,timeseries,-1.80539,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",57.0,2.6,8.0,0,1.80539,0.0314224
m3_yearly,m3_yearly,AutoGluon_NoDeepModels,4h16c,0,timeseries,-2.60711,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",67.5,9.4,8.0,0,2.60711,0.127604
m4_daily,m4_daily,AutoGluon_NoDeepModels,4h16c,0,timeseries,-1.15595,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",2385.4,483.3,8.0,0,1.15595,0.0241183
m4_hourly,m4_hourly,AutoGluon_NoDeepModels,4h16c,0,timeseries,-0.806844,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",814.4,88.2,8.0,0,0.806844,0.0434426
m4_monthly,m4_monthly,AutoGluon_NoDeepModels,4h16c,0,timeseries,-0.774631,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",5230.1,2288.7,7.0,0,0.774631,0.0835119
m4_weekly,m4_weekly,AutoGluon_NoDeepModels,4h16c,0,timeseries,-2.08827,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",228.7,15.0,8.0,0,2.08827,0.0462478
nn5_daily,nn5_daily,AutoGluon_NoDeepModels,4h16c,0,timeseries,-0.791816,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",152.2,26.5,8.0,0,0.791816,0.217137
nn5_weekly,nn5_weekly,AutoGluon_NoDeepModels,4h16c,0,timeseries,-0.889769,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",55.9,0.7,8.0,0,0.889769,0.0843903
pedestrian_counts,pedestrian_counts,AutoGluon_NoDeepModels,4h16c,0,timeseries,-0.318196,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",1151.9,272.5,8.0,0,0.318196,0.533068
tourism_quarterly,tourism_quarterly,AutoGluon_NoDeepModels,4h16c,0,timeseries,-1.47112,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",86.6,6.5,8.0,0,1.47112,0.0659121
tourism_yearly,tourism_yearly,AutoGluon_NoDeepModels,4h16c,0,timeseries,-3.07548,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['DeepAR', 'TemporalFusionTransformer', 'PatchTST', 'SimpleFeedForward']}",53.7,1.0,8.0,0,3.07548,0.139422
